Name,Period,Open,Low,High,Close,ChangeRate,PercentageChange,Date,Date_Shamsi
Gram18Ayar,Daily,13328000,13180000,13344000,13242000,60000,0.46%,4/11/2022,1401/01/22
Gram18Ayar,Daily,13245000,13125000,13245000,13148000,94000,0.71%,4/12/2022,1401/01/23
Gram18Ayar,Daily,13139000,13030000,13150000,13069000,79000,0.60%,4/13/2022,1401/01/24
Gram18Ayar,Daily,13069000,13069000,13069000,13069000,-,-,4/14/2022,1401/01/25
Gram18Ayar,Daily,13222000,13157000,13263000,13166000,97000,0.74%,4/16/2022,1401/01/27
Gram18Ayar,Daily,13215000,13118000,13272000,13136000,30000,0.23%,4/17/2022,1401/01/28
Gram18Ayar,Daily,13076000,12975000,13134000,12993000,143000,1.10%,4/18/2022,1401/01/29
Gram18Ayar,Daily,12933000,12926000,13118000,13076000,83000,0.64%,4/19/2022,1401/01/30
Gram18Ayar,Daily,13109000,13055000,13132000,13076000,-,-,4/20/2022,1401/01/31
Gram18Ayar,Daily,13106100,12838700,13324900,12938400,137600,1.06%,4/21/2022,1401/02/01
Gram18Ayar,Daily,12859000,12767000,12901000,12778000,160400,1.26%,4/24/2022,1401/02/04
Gram18Ayar,Daily,12781000,12748000,12922000,12862000,84000,0.66%,4/25/2022,1401/02/05
Gram18Ayar,Daily,12859000,12855000,12977000,12924000,62000,0.48%,4/26/2022,1401/02/06
Gram18Ayar,Daily,12901000,12882000,12986000,12949000,25000,0.19%,4/27/2022,1401/02/07
Gram18Ayar,Daily,12949000,12949000,12949000,12949000,-,-,4/28/2022,1401/02/08
Gram18Ayar,Daily,12892000,12871000,12998000,12965000,16000,0.12%,4/30/2022,1401/02/10
Gram18Ayar,Daily,12945000,12905000,12998000,12922000,43000,0.33%,5/1/2022,1401/02/11
Gram18Ayar,Daily,12922000,12922000,12922000,12922000,-,-,5/2/2022,1401/02/12
Gram18Ayar,Daily,13072000,13072000,13072000,13072000,150000,1.16%,5/5/2022,1401/02/15
Gram18Ayar,Daily,13134000,13085000,13176000,13111000,39000,0.30%,5/7/2022,1401/02/17
Gram18Ayar,Daily,13139000,13081000,13162000,13104000,7000,0.05%,5/8/2022,1401/02/18
Gram18Ayar,Daily,13097000,13097000,13210000,13185000,81000,0.62%,5/9/2022,1401/02/19
Gram18Ayar,Daily,13157600,13083900,13570000,13423700,238700,1.81%,5/10/2022,1401/02/20
Gram18Ayar,Daily,13180000,13180000,13614000,13441000,17300,0.13%,5/11/2022,1401/02/21
Gram18Ayar,Daily,13951000,13951000,13951000,13951000,510000,3.79%,5/12/2022,1401/02/22
Gram18Ayar,Daily,13623000,13580000,13843000,13817000,134000,0.97%,5/14/2022,1401/02/24
Gram18Ayar,Daily,13820000,13693000,13824000,13746000,71000,0.52%,5/15/2022,1401/02/25
Gram18Ayar,Daily,13748000,13559000,13778000,13600000,146000,1.07%,5/16/2022,1401/02/26
Gram18Ayar,Daily,13593000,13464000,13593000,13501000,99000,0.73%,5/17/2022,1401/02/27
Gram18Ayar,Daily,13489000,13487000,13570000,13561000,60000,0.44%,5/18/2022,1401/02/28
Gram18Ayar,Daily,13561000,13561000,13561000,13561000,-,-,5/19/2022,1401/02/29
Gram18Ayar,Daily,13840000,13739000,14020000,13797000,236000,1.74%,5/21/2022,1401/02/31
Gram18Ayar,Daily,13743000,13711000,13843000,13783000,14000,0.10%,5/22/2022,1401/03/01
Gram18Ayar,Daily,13780000,13764000,13917000,13794000,11000,0.08%,5/23/2022,1401/03/02
Gram18Ayar,Daily,13797000,13794000,13868000,13801000,7000,0.05%,5/24/2022,1401/03/03
Gram18Ayar,Daily,13797000,13794000,13921000,13889000,88000,0.64%,5/25/2022,1401/03/04
Gram18Ayar,Daily,13867800,13690200,14077200,13892500,3500,0.03%,5/26/2022,1401/03/05
Gram18Ayar,Daily,13905000,13887000,14071000,14067000,174500,1.26%,5/28/2022,1401/03/07
Gram18Ayar,Daily,14101000,14069000,14256000,14217000,150000,1.07%,5/29/2022,1401/03/08
Gram18Ayar,Daily,14182000,14177000,14344000,14270000,53000,0.37%,5/30/2022,1401/03/09
Gram18Ayar,Daily,14281000,14221000,14478000,14473000,203000,1.42%,5/31/2022,1401/03/10
Gram18Ayar,Daily,14443000,14279000,14450000,14304000,169000,1.18%,6/1/2022,1401/03/11
Gram18Ayar,Daily,14304000,14304000,14304000,14304000,-,-,6/2/2022,1401/03/12
Gram18Ayar,Daily,14288000,14233000,14466000,14420000,116000,0.81%,6/6/2022,1401/03/16
Gram18Ayar,Daily,14397000,14388000,14461000,14429000,9000,0.06%,6/7/2022,1401/03/17
Gram18Ayar,Daily,14870000,14870000,14870000,14870000,441000,3.06%,6/8/2022,1401/03/18
Gram18Ayar,Daily,14408000,14408000,14408000,14408000,462000,3.21%,6/9/2022,1401/03/19
Gram18Ayar,Daily,14831000,14775000,15163000,15082000,674000,4.68%,6/11/2022,1401/03/21
Gram18Ayar,Daily,15078000,14690000,15101000,14715000,367000,2.49%,6/12/2022,1401/03/22
Gram18Ayar,Daily,14720000,14429000,14738000,14448000,267000,1.85%,6/13/2022,1401/03/23
Gram18Ayar,Daily,14434000,14231000,14496000,14274000,174000,1.22%,6/14/2022,1401/03/24
Gram18Ayar,Daily,14286000,14007000,14295000,14145000,129000,0.91%,6/15/2022,1401/03/25
Gram18Ayar,Daily,14145000,14145000,14145000,14145000,-,-,6/16/2022,1401/03/26
Gram18Ayar,Daily,14503000,14233000,14531000,14270000,125000,0.88%,6/18/2022,1401/03/28
Gram18Ayar,Daily,14286000,14254000,14385000,14326000,56000,0.39%,6/19/2022,1401/03/29
Gram18Ayar,Daily,14344000,14286000,14441000,14390000,64000,0.45%,6/20/2022,1401/03/30
Gram18Ayar,Daily,14418000,14397000,14505000,14434000,44000,0.31%,6/21/2022,1401/03/31
Gram18Ayar,Daily,14445000,14351000,14498000,14445000,11000,0.08%,6/22/2022,1401/04/01
Gram18Ayar,Daily,14445000,14445000,14445000,14445000,-,-,6/23/2022,1401/04/02
Gram18Ayar,Daily,14131000,13928000,14164000,13935000,510000,3.66%,6/25/2022,1401/04/04
Gram18Ayar,Daily,13942000,13365000,14020000,13538000,397000,2.93%,6/26/2022,1401/04/05
Gram18Ayar,Daily,13543000,13536000,13702000,13577000,39000,0.29%,6/27/2022,1401/04/06
Gram18Ayar,Daily,13584000,13580000,13914000,13843000,266000,1.96%,6/28/2022,1401/04/07
Gram18Ayar,Daily,13854000,13843000,14441000,14341000,498000,3.60%,6/29/2022,1401/04/08
Gram18Ayar,Daily,14341000,14341000,14341000,14341000,-,-,6/30/2022,1401/04/09
Gram18Ayar,Daily,14551000,14228000,14581000,14235000,106000,0.74%,7/2/2022,1401/04/11
Gram18Ayar,Daily,14194000,13787000,14265000,14247000,12000,0.08%,7/3/2022,1401/04/12
Gram18Ayar,Daily,14228000,13640000,14244000,13646000,601000,4.40%,7/4/2022,1401/04/13
Gram18Ayar,Daily,13642000,13642000,14085000,13720000,74000,0.54%,7/5/2022,1401/04/14
Gram18Ayar,Daily,13676000,13538000,13887000,13817000,97000,0.71%,7/6/2022,1401/04/15
Gram18Ayar,Daily,13817000,13817000,13817000,13817000,-,-,7/7/2022,1401/04/16
Gram18Ayar,Daily,13851000,13836000,13857000,13845000,28000,0.20%,7/9/2022,1401/04/18
Gram18Ayar,Daily,13898000,13764000,13903000,13813000,32000,0.23%,7/11/2022,1401/04/20
Gram18Ayar,Daily,13817000,13750000,14030000,13997000,184000,1.33%,7/12/2022,1401/04/21
Gram18Ayar,Daily,13979000,13799000,13986000,13810000,187000,1.35%,7/13/2022,1401/04/22
Gram18Ayar,Daily,13810000,13810000,13810000,13810000,-,-,7/14/2022,1401/04/23
Gram18Ayar,Daily,13739000,13506000,13739000,13672000,138000,1.01%,7/16/2022,1401/04/25
Gram18Ayar,Daily,13672000,13672000,13672000,13672000,-,-,7/17/2022,1401/04/26
Gram18Ayar,Daily,13501000,13369000,13550000,13506000,166000,1.23%,7/19/2022,1401/04/28
Gram18Ayar,Daily,13496000,13358000,13552000,13536000,30000,0.22%,7/20/2022,1401/04/29
Gram18Ayar,Daily,13536000,13536000,13536000,13536000,-,-,7/21/2022,1401/04/30
Gram18Ayar,Daily,13559000,13450000,13577000,13485000,51000,0.38%,7/23/2022,1401/05/01
Gram18Ayar,Daily,13476000,13376000,13586000,13457000,28000,0.21%,7/24/2022,1401/05/02
Gram18Ayar,Daily,13455000,13446000,13651000,13538000,81000,0.60%,7/25/2022,1401/05/03
Gram18Ayar,Daily,13554000,13480000,13598000,13531000,7000,0.05%,7/26/2022,1401/05/04
Gram18Ayar,Daily,13522000,13520000,13748000,13623000,92000,0.68%,7/27/2022,1401/05/05
Gram18Ayar,Daily,13623000,13623000,13623000,13623000,-,-,7/28/2022,1401/05/06
Gram18Ayar,Daily,13767000,13646000,13783000,13683000,60000,0.44%,7/30/2022,1401/05/08
Gram18Ayar,Daily,13656000,13570000,13679000,13598000,85000,0.63%,7/31/2022,1401/05/09
Gram18Ayar,Daily,13582000,13582000,13757000,13665000,67000,0.49%,8/1/2022,1401/05/10
Gram18Ayar,Daily,13660000,13478000,13690000,13550000,115000,0.85%,8/2/2022,1401/05/11
Gram18Ayar,Daily,13561000,13559000,13750000,13741000,191000,1.41%,8/3/2022,1401/05/12
Gram18Ayar,Daily,13741000,13741000,13741000,13741000,-,-,8/4/2022,1401/05/13
Gram18Ayar,Daily,13676000,13676000,13676000,13676000,65000,0.48%,8/6/2022,1401/05/15
Gram18Ayar,Daily,13727000,13478000,13730000,13589000,87000,0.64%,8/9/2022,1401/05/18
Gram18Ayar,Daily,13563000,13515000,13741000,13732000,143000,1.05%,8/10/2022,1401/05/19
Gram18Ayar,Daily,13732000,13732000,13732000,13732000,-,-,8/11/2022,1401/05/20
Gram18Ayar,Daily,13266000,13132000,13291000,13282000,450000,3.39%,8/13/2022,1401/05/22
Gram18Ayar,Daily,13279000,12982000,13293000,13005000,277000,2.13%,8/14/2022,1401/05/23
Gram18Ayar,Daily,13007000,13005000,13169000,13028000,23000,0.18%,8/15/2022,1401/05/24
Gram18Ayar,Daily,13025000,12695000,13032000,12845000,183000,1.42%,8/16/2022,1401/05/25
Gram18Ayar,Daily,12822000,12723000,12894000,12751000,94000,0.74%,8/17/2022,1401/05/26
Gram18Ayar,Daily,12751000,12751000,12751000,12751000,-,-,8/18/2022,1401/05/27
Gram18Ayar,Daily,11892000,11850000,12513000,12361000,390000,3.16%,8/20/2022,1401/05/29
Gram18Ayar,Daily,12349000,12301000,12723000,12337000,24000,0.19%,8/21/2022,1401/05/30
Gram18Ayar,Daily,12344000,12335000,12670000,12511000,174000,1.41%,8/22/2022,1401/05/31
Gram18Ayar,Daily,12508000,12312000,12524000,12485000,26000,0.21%,8/23/2022,1401/06/01
Gram18Ayar,Daily,12492000,12451000,12880000,12845000,360000,2.88%,8/24/2022,1401/06/02
Gram18Ayar,Daily,12845000,12845000,12845000,12845000,-,-,8/25/2022,1401/06/03
Gram18Ayar,Daily,12728000,12554000,13019000,12561000,284000,2.26%,8/27/2022,1401/06/05
Gram18Ayar,Daily,12557000,12531000,12684000,12647000,86000,0.68%,8/28/2022,1401/06/06
Gram18Ayar,Daily,12651000,12573000,12718000,12654000,7000,0.06%,8/29/2022,1401/06/07
Gram18Ayar,Daily,12656000,12640000,12795000,12691000,37000,0.29%,8/30/2022,1401/06/08
Gram18Ayar,Daily,12681000,12543000,12686000,12564000,127000,1.01%,8/31/2022,1401/06/09
Gram18Ayar,Daily,12564000,12564000,12564000,12564000,-,-,9/1/2022,1401/06/10
Gram18Ayar,Daily,12702000,12688000,12871000,12834000,270000,2.15%,9/3/2022,1401/06/12
Gram18Ayar,Daily,12836000,12716000,12848000,12730000,104000,0.82%,9/4/2022,1401/06/13
Gram18Ayar,Daily,12710000,12710000,12836000,12762000,32000,0.25%,9/5/2022,1401/06/14
Gram18Ayar,Daily,12753000,12633000,12778000,12758000,4000,0.03%,9/6/2022,1401/06/15
Gram18Ayar,Daily,12767000,12758000,12871000,12827000,69000,0.54%,9/7/2022,1401/06/16
Gram18Ayar,Daily,12827000,12827000,12827000,12827000,-,-,9/8/2022,1401/06/17
Gram18Ayar,Daily,12864000,12848000,12998000,12989000,162000,1.26%,9/10/2022,1401/06/19
Gram18Ayar,Daily,13122000,13088000,13272000,13259000,270000,2.08%,9/11/2022,1401/06/20
Gram18Ayar,Daily,13249000,13231000,13492000,13379000,120000,0.91%,9/12/2022,1401/06/21
Gram18Ayar,Daily,13376000,13120000,13379000,13252000,127000,0.96%,9/13/2022,1401/06/22
Gram18Ayar,Daily,13236000,13224000,13339000,13224000,28000,0.21%,9/14/2022,1401/06/23
Gram18Ayar,Daily,13224000,13224000,13224000,13224000,-,-,9/15/2022,1401/06/24
Gram18Ayar,Daily,13088000,13021000,13136000,13069000,155000,1.19%,9/18/2022,1401/06/27
Gram18Ayar,Daily,13062000,13039000,13166000,13065000,4000,0.03%,9/19/2022,1401/06/28
Gram18Ayar,Daily,13079000,12935000,13275000,13212000,147000,1.13%,9/20/2022,1401/06/29
Gram18Ayar,Daily,13215000,13189000,13346000,13323000,111000,0.84%,9/21/2022,1401/06/30
Gram18Ayar,Daily,13323000,13323000,13323000,13323000,-,-,9/22/2022,1401/06/31
Gram18Ayar,Daily,13109000,13109000,13109000,13109000,214000,1.63%,9/24/2022,1401/07/02
Gram18Ayar,Daily,13113000,13113000,13113000,13113000,4000,0.03%,9/26/2022,1401/07/04
Gram18Ayar,Daily,13176000,13159000,13305000,13298000,185000,1.41%,9/28/2022,1401/07/06
Gram18Ayar,Daily,13298000,13298000,13298000,13298000,-,-,9/29/2022,1401/07/07
Gram18Ayar,Daily,13748000,13697000,13863000,13767000,469000,3.53%,10/1/2022,1401/07/09
Gram18Ayar,Daily,13778000,13720000,13979000,13928000,161000,1.17%,10/2/2022,1401/07/10
Gram18Ayar,Daily,13935000,13891000,14002000,13986000,58000,0.42%,10/3/2022,1401/07/11
Gram18Ayar,Daily,13986000,13986000,13986000,13986000,-,-,10/4/2022,1401/07/12
Gram18Ayar,Daily,13865300,13671100,13959500,13762000,224000,1.63%,10/6/2022,1401/07/14
Gram18Ayar,Daily,13757000,13501000,13760000,13501000,261000,1.93%,10/8/2022,1401/07/16
Gram18Ayar,Daily,13517000,13439000,13656000,13538000,37000,0.27%,10/9/2022,1401/07/17
Gram18Ayar,Daily,13536000,13536000,13672000,13598000,60000,0.44%,10/10/2022,1401/07/18
Gram18Ayar,Daily,13586000,13570000,13656000,13614000,16000,0.12%,10/11/2022,1401/07/19
Gram18Ayar,Daily,13616000,13603000,13709000,13616000,2000,0.01%,10/12/2022,1401/07/20
Gram18Ayar,Daily,13616000,13616000,13616000,13616000,-,-,10/13/2022,1401/07/21
Gram18Ayar,Daily,13462000,13455000,13616000,13550000,66000,0.49%,10/15/2022,1401/07/23
Gram18Ayar,Daily,13556000,13473000,13580000,13492000,58000,0.43%,10/16/2022,1401/07/24
Gram18Ayar,Daily,13501000,13374000,13501000,13450000,42000,0.31%,10/17/2022,1401/07/25
Gram18Ayar,Daily,13448000,13386000,13494000,13404000,46000,0.34%,10/18/2022,1401/07/26
Gram18Ayar,Daily,13395000,13305000,13439000,13406000,2000,0.01%,10/19/2022,1401/07/27
Gram18Ayar,Daily,13406000,13406000,13406000,13406000,-,-,10/20/2022,1401/07/28
Gram18Ayar,Daily,13538000,13404000,13563000,13420000,14000,0.10%,10/22/2022,1401/07/30
Gram18Ayar,Daily,13423000,13351000,13443000,13369000,51000,0.38%,10/23/2022,1401/08/01
Gram18Ayar,Daily,13376000,13374000,13494000,13483000,114000,0.85%,10/24/2022,1401/08/02
Gram18Ayar,Daily,13469000,13469000,13619000,13616000,133000,0.99%,10/25/2022,1401/08/03
Gram18Ayar,Daily,13603000,13593000,13707000,13616000,-,-,10/26/2022,1401/08/04
Gram18Ayar,Daily,13603900,13440900,13847400,13539800,76200,0.56%,10/27/2022,1401/08/05
Gram18Ayar,Daily,13485000,13473000,13577000,13561000,21200,0.16%,10/29/2022,1401/08/07
Gram18Ayar,Daily,13559000,13556000,13633000,13605000,44000,0.32%,10/30/2022,1401/08/08
Gram18Ayar,Daily,13600000,13593000,13787000,13748000,143000,1.05%,10/31/2022,1401/08/09
Gram18Ayar,Daily,13734000,13732000,14094000,13965000,217000,1.58%,11/1/2022,1401/08/10
Gram18Ayar,Daily,13963000,13891000,13963000,13930000,35000,0.25%,11/2/2022,1401/08/11
Gram18Ayar,Daily,13930000,13930000,13930000,13930000,-,-,11/3/2022,1401/08/12
Gram18Ayar,Daily,14491000,14471000,14808000,14801000,871000,6.25%,11/5/2022,1401/08/14
Gram18Ayar,Daily,14808000,14725000,15057000,14861000,60000,0.41%,11/6/2022,1401/08/15
Gram18Ayar,Daily,14859000,14535000,14859000,14745000,116000,0.79%,11/7/2022,1401/08/16
Gram18Ayar,Daily,14755000,14519000,14870000,14667000,78000,0.53%,11/8/2022,1401/08/17
Gram18Ayar,Daily,14674000,14498000,14688000,14660000,7000,0.05%,11/9/2022,1401/08/18
Gram18Ayar,Daily,14660000,14660000,14660000,14660000,-,-,11/10/2022,1401/08/19
Gram18Ayar,Daily,14805000,14773000,14923000,14870000,210000,1.43%,11/12/2022,1401/08/21
Gram18Ayar,Daily,14875000,14868000,15110000,15089000,219000,1.47%,11/13/2022,1401/08/22
Gram18Ayar,Daily,15082000,15082000,15269000,15205000,116000,0.77%,11/14/2022,1401/08/23
Gram18Ayar,Daily,15207000,15140000,15207000,15147000,58000,0.38%,11/15/2022,1401/08/24
Gram18Ayar,Daily,15142000,14812000,15149000,14856000,291000,1.96%,11/16/2022,1401/08/25
Gram18Ayar,Daily,14856000,14856000,14856000,14856000,-,-,11/17/2022,1401/08/26
Gram18Ayar,Daily,14872000,14815000,15052000,15013000,157000,1.06%,11/19/2022,1401/08/28
Gram18Ayar,Daily,14912000,14879000,14995000,14916000,97000,0.65%,11/20/2022,1401/08/29
Gram18Ayar,Daily,14919000,14895000,15034000,14997000,81000,0.54%,11/21/2022,1401/08/30
Gram18Ayar,Daily,15020000,14928000,15032000,14955000,42000,0.28%,11/22/2022,1401/09/01
Gram18Ayar,Daily,14962000,14955000,15671000,15034000,79000,0.53%,11/23/2022,1401/09/02
Gram18Ayar,Daily,15034000,15034000,15034000,15034000,-,-,11/24/2022,1401/09/03
Gram18Ayar,Daily,15043000,15018000,15323000,15297000,263000,1.75%,11/26/2022,1401/09/05
Gram18Ayar,Daily,15390000,15237000,15496000,15286000,11000,0.07%,11/27/2022,1401/09/06
Gram18Ayar,Daily,15293000,15221000,15369000,15276000,10000,0.07%,11/28/2022,1401/09/07
Gram18Ayar,Daily,15269000,15267000,15551000,15544000,268000,1.75%,11/29/2022,1401/09/08
Gram18Ayar,Daily,15542000,15542000,15782000,15773000,229000,1.47%,11/30/2022,1401/09/09
Gram18Ayar,Daily,15773000,15773000,15773000,15773000,-,-,12/1/2022,1401/09/10
Gram18Ayar,Daily,15918000,15863000,15978000,15948000,175000,1.11%,12/3/2022,1401/09/12
Gram18Ayar,Daily,15944000,15692000,16154000,15807000,141000,0.89%,12/4/2022,1401/09/13
Gram18Ayar,Daily,15812000,15720000,15840000,15747000,60000,0.38%,12/5/2022,1401/09/14
Gram18Ayar,Daily,15738000,15639000,15791000,15764000,17000,0.11%,12/6/2022,1401/09/15
Gram18Ayar,Daily,15895000,15854000,15944000,15934000,170000,1.08%,12/7/2022,1401/09/16
Gram18Ayar,Daily,15918600,15778500,16292000,16035500,101500,0.64%,12/8/2022,1401/09/17
Gram18Ayar,Daily,16267000,16258000,16472000,16463000,427500,2.67%,12/10/2022,1401/09/19
Gram18Ayar,Daily,16454000,16412000,16724000,16724000,261000,1.59%,12/11/2022,1401/09/20
Gram18Ayar,Daily,16717000,16611000,17017000,16978000,254000,1.52%,12/12/2022,1401/09/21
Gram18Ayar,Daily,16982000,16535000,17121000,16752000,226000,1.35%,12/13/2022,1401/09/22
Gram18Ayar,Daily,16942000,16632000,16982000,16902000,150000,0.90%,12/14/2022,1401/09/23
Gram18Ayar,Daily,16902000,16902000,16902000,16902000,-,-,12/15/2022,1401/09/24
Gram18Ayar,Daily,17629000,17079000,17664000,17421000,519000,3.07%,12/17/2022,1401/09/26
Gram18Ayar,Daily,17437000,17296000,17673000,17664000,243000,1.39%,12/18/2022,1401/09/27
Gram18Ayar,Daily,17657000,17093000,17754000,17417000,247000,1.42%,12/19/2022,1401/09/28
Gram18Ayar,Daily,17421000,17389000,17779000,17694000,277000,1.59%,12/20/2022,1401/09/29
Gram18Ayar,Daily,17689000,17689000,18021000,18001000,307000,1.74%,12/21/2022,1401/09/30
Gram18Ayar,Daily,18001000,18001000,18001000,18001000,-,-,12/22/2022,1401/10/01
Gram18Ayar,Daily,18326000,18266000,18518000,18460000,459000,2.55%,12/24/2022,1401/10/03
Gram18Ayar,Daily,18453000,18451000,18968000,18783000,323000,1.75%,12/25/2022,1401/10/04
Gram18Ayar,Daily,18783000,18783000,18783000,18783000,-,-,12/26/2022,1401/10/05
Gram18Ayar,Daily,19917000,19917000,19926000,19921000,1138000,6.06%,12/28/2022,1401/10/07
Gram18Ayar,Daily,19153000,19153000,19153000,19153000,768000,4.01%,12/29/2022,1401/10/08
Gram18Ayar,Daily,18028000,17943000,18617000,18552000,601000,3.24%,12/31/2022,1401/10/10
Gram18Ayar,Daily,18543000,18497000,18552000,18497000,55000,0.30%,1/1/2023,1401/10/11
Gram18Ayar,Daily,18502000,17539000,18506000,17952000,545000,3.04%,1/2/2023,1401/10/12
Gram18Ayar,Daily,17961000,17781000,18238000,18056000,104000,0.58%,1/3/2023,1401/10/13
Gram18Ayar,Daily,18047000,17954000,18079000,18049000,7000,0.04%,1/4/2023,1401/10/14
Gram18Ayar,Daily,18049000,18049000,18049000,18049000,-,-,1/5/2023,1401/10/15
Gram18Ayar,Daily,18952000,18405000,19210000,18991000,942000,5.22%,1/7/2023,1401/10/17
Gram18Ayar,Daily,18984000,18483000,19153000,18846000,145000,0.77%,1/8/2023,1401/10/18
Gram18Ayar,Daily,18916800,18522100,19104000,18852100,6100,0.03%,1/9/2023,1401/10/19
Gram18Ayar,Daily,18841000,18716000,18956000,18878000,25900,0.14%,1/10/2023,1401/10/20
Gram18Ayar,Daily,18929000,18929000,19116000,19086000,208000,1.10%,1/11/2023,1401/10/21
Gram18Ayar,Daily,18936200,18680500,19650000,19253400,167400,0.88%,1/12/2023,1401/10/22
Gram18Ayar,Daily,19307000,19113000,19326000,19215000,38400,0.20%,1/14/2023,1401/10/24
Gram18Ayar,Daily,19217000,19217000,19420000,19418000,203000,1.06%,1/15/2023,1401/10/25
Gram18Ayar,Daily,19411000,19411000,20053000,19914000,496000,2.55%,1/16/2023,1401/10/26
Gram18Ayar,Daily,19921000,19882000,20365000,20272000,358000,1.80%,1/17/2023,1401/10/27
Gram18Ayar,Daily,20203000,20171000,20552000,20335000,63000,0.31%,1/18/2023,1401/10/28
Gram18Ayar,Daily,20237600,19849000,20939900,20591900,256900,1.26%,1/19/2023,1401/10/29
Gram18Ayar,Daily,20614000,20540000,21380000,20840000,248100,1.20%,1/21/2023,1401/11/01
Gram18Ayar,Daily,20854000,20656000,21184000,20838000,2000,0.01%,1/22/2023,1401/11/02
Gram18Ayar,Daily,20831000,20194000,21023000,20365000,473000,2.32%,1/23/2023,1401/11/03
Gram18Ayar,Daily,20360000,20035000,20769000,20626000,261000,1.28%,1/24/2023,1401/11/04
Gram18Ayar,Daily,20614000,20609000,21288000,21175000,549000,2.66%,1/25/2023,1401/11/05
Gram18Ayar,Daily,20778200,20628500,21490100,21075000,100000,0.47%,1/26/2023,1401/11/06
Gram18Ayar,Daily,20960000,20960000,21461000,21369000,294000,1.40%,1/28/2023,1401/11/08
Gram18Ayar,Daily,21360000,20946000,21404000,21127000,242000,1.15%,1/29/2023,1401/11/09
Gram18Ayar,Daily,21120000,20681000,21127000,20702000,425000,2.05%,1/30/2023,1401/11/10
Gram18Ayar,Daily,20711000,20702000,21415000,21415000,713000,3.44%,1/31/2023,1401/11/11
Gram18Ayar,Daily,21408000,21406000,21877000,21780000,365000,1.70%,2/1/2023,1401/11/12
Gram18Ayar,Daily,21637000,21476000,21918000,21632000,148000,0.68%,2/2/2023,1401/11/13
Gram18Ayar,Daily,20889000,20681000,21233000,20690000,942000,4.55%,2/5/2023,1401/11/16
Gram18Ayar,Daily,20699000,20510000,20976000,20681000,9000,0.04%,2/6/2023,1401/11/17
Gram18Ayar,Daily,20746000,20531000,21030000,20880000,199000,0.96%,2/7/2023,1401/11/18
Gram18Ayar,Daily,20875000,20875000,21219000,21117000,237000,1.14%,2/8/2023,1401/11/19
Gram18Ayar,Daily,20936200,20718400,21373900,21164400,47400,0.22%,2/9/2023,1401/11/20
Gram18Ayar,Daily,21323000,21163000,21457000,21198000,33600,0.16%,2/12/2023,1401/11/23
Gram18Ayar,Daily,21196000,21196000,21484000,21424000,226000,1.07%,2/13/2023,1401/11/24
Gram18Ayar,Daily,21434000,21417000,21681000,21674000,250000,1.17%,2/14/2023,1401/11/25
Gram18Ayar,Daily,21707400,21325300,22280400,21845700,171700,0.79%,2/15/2023,1401/11/26
Gram18Ayar,Daily,21847000,21838000,22156000,22015000,169300,0.77%,2/16/2023,1401/11/27
Gram18Ayar,Daily,22812000,22812000,23701000,23438000,1423000,6.46%,2/19/2023,1401/11/30
Gram18Ayar,Daily,23442000,23094000,23615000,23135000,303000,1.31%,2/20/2023,1401/12/01
Gram18Ayar,Daily,23179000,23170000,24035000,24008000,873000,3.77%,2/21/2023,1401/12/02
Gram18Ayar,Daily,26028000,26000000,26328000,26300000,2292000,9.55%,2/22/2023,1401/12/03
Gram18Ayar,Daily,26630000,25790000,27160000,26350000,50000,0.19%,2/23/2023,1401/12/04
Gram18Ayar,Daily,27320000,26920000,27660000,27290000,940000,3.57%,2/25/2023,1401/12/06
Gram18Ayar,Daily,27902200,25473100,28278800,25740900,1549100,6.02%,2/26/2023,1401/12/07
Gram18Ayar,Daily,25777200,25292500,26425400,26050300,309400,1.20%,2/27/2023,1401/12/08
Gram18Ayar,Daily,25340000,24319000,25511000,25086000,964300,3.84%,2/28/2023,1401/12/09
Gram18Ayar,Daily,25074000,24356000,25086000,25017000,69000,0.28%,3/1/2023,1401/12/10
Gram18Ayar,Daily,25049000,24918700,25330100,25129100,112100,0.45%,3/2/2023,1401/12/11
Gram18Ayar,Daily,25148000,23135000,25155000,23433000,1696100,7.24%,3/4/2023,1401/12/13
Gram18Ayar,Daily,23435000,22897000,23666000,23472000,39000,0.17%,3/5/2023,1401/12/14
Gram18Ayar,Daily,23481000,21750000,23481000,23204000,268000,1.15%,3/6/2023,1401/12/15
Gram18Ayar,Daily,23480700,22561900,23760100,22928800,275200,1.20%,3/7/2023,1401/12/16
Gram18Ayar,Daily,22819000,22098900,23120200,22492600,436200,1.94%,3/9/2023,1401/12/18
Gram18Ayar,Daily,20469000,19912000,21219000,19926000,2566600,12.88%,3/11/2023,1401/12/20
Gram18Ayar,Daily,19912000,19912000,22396000,21704000,1778000,8.92%,3/12/2023,1401/12/21
Gram18Ayar,Daily,21697000,21690000,23250000,22840000,1136000,5.23%,3/13/2023,1401/12/22
Gram18Ayar,Daily,22837000,22533000,23170000,23165000,325000,1.42%,3/14/2023,1401/12/23
Gram18Ayar,Daily,23170000,22558000,23290000,23147000,18000,0.08%,3/15/2023,1401/12/24
Gram18Ayar,Daily,23141800,23026000,24720700,24217000,1070000,4.62%,3/16/2023,1401/12/25
Gram18Ayar,Daily,25067000,25060000,26617000,26406000,2189000,9.04%,3/18/2023,1401/12/27
Gram18Ayar,Daily,25671600,25245400,26802700,26323700,82300,0.31%,3/19/2023,1401/12/28
